Tag_Name,Text,Attributes,Description
link,medium,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1239334494'}",HTML <link> tag from page about Nepal
span,medium,"{'class': ['tmp-color'], 'style': 'color:orange'}",HTML <span> tag from page about Nepal
a,145th,"{'href': '/wiki/List_of_countries_by_Human_Development_Index', 'title': 'List of countries by Human Development Index'}",HTML <a> tag from page about Nepal
tr,"CurrencyNepalese rupee(Rs,रू) (NPR)",{},HTML <tr> tag from page about Nepal
th,Currency,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
td,"Nepalese rupee(Rs,रू) (NPR)",{'class': ['infobox-data']},HTML <td> tag from page about Nepal
a,Nepalese rupee,"{'href': '/wiki/Nepalese_rupee', 'title': 'Nepalese rupee'}",HTML <a> tag from page about Nepal
span,रू,{'title': 'Nepali (macrolanguage)-language text'},HTML <span> tag from page about Nepal
span,रू,{'lang': 'ne'},HTML <span> tag from page about Nepal
a,NPR,"{'href': '/wiki/ISO_4217', 'title': 'ISO 4217'}",HTML <a> tag from page about Nepal
tr,Time zoneUTC+05:45(Nepal Standard Time),{},HTML <tr> tag from page about Nepal
th,Time zone,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
td,UTC+05:45(Nepal Standard Time),{'class': ['infobox-data']},HTML <td> tag from page about Nepal
span,UTC+05:45,{'class': ['nowrap']},HTML <span> tag from page about Nepal
a,UTC,"{'href': '/wiki/Coordinated_Universal_Time', 'title': 'Coordinated Universal Time'}",HTML <a> tag from page about Nepal
a,+05:45,"{'href': '/wiki/UTC%2B05:45', 'title': 'UTC+05:45'}",HTML <a> tag from page about Nepal
a,Nepal Standard Time,"{'href': '/wiki/Nepal_Standard_Time', 'title': 'Nepal Standard Time'}",HTML <a> tag from page about Nepal
tr,Date formatYYYY/MM/DD,{},HTML <tr> tag from page about Nepal
th,Date format,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
td,YYYY/MM/DD,{'class': ['infobox-data']},HTML <td> tag from page about Nepal
tr,Calling code+977,{},HTML <tr> tag from page about Nepal
th,Calling code,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
a,Calling code,"{'href': '/wiki/Telephone_numbers_in_Nepal', 'title': 'Telephone numbers in Nepal'}",HTML <a> tag from page about Nepal
td,+977,{'class': ['infobox-data']},HTML <td> tag from page about Nepal
a,+977,"{'href': '/wiki/Telephone_numbers_in_Nepal', 'title': 'Telephone numbers in Nepal'}",HTML <a> tag from page about Nepal
tr,ISO 3166 codeNP,{},HTML <tr> tag from page about Nepal
th,ISO 3166 code,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
a,ISO 3166 code,"{'href': '/wiki/ISO_3166', 'title': 'ISO 3166'}",HTML <a> tag from page about Nepal
td,NP,{'class': ['infobox-data']},HTML <td> tag from page about Nepal
a,NP,"{'href': '/wiki/ISO_3166-2:NP', 'title': 'ISO 3166-2:NP'}",HTML <a> tag from page about Nepal
tr,Internet TLD.np,{},HTML <tr> tag from page about Nepal
th,Internet TLD,"{'scope': 'row', 'class': ['infobox-label']}",HTML <th> tag from page about Nepal
a,Internet TLD,"{'href': '/wiki/Country_code_top-level_domain', 'title': 'Country code top-level domain'}",HTML <a> tag from page about Nepal
td,.np,{'class': ['infobox-data']},HTML <td> tag from page about Nepal
a,.np,"{'href': '/wiki/.np', 'title': '.np'}",HTML <a> tag from page about Nepal
p,"Nepal,[a]officially theFederal Democratic Republic of Nepal,[b]is alandlocked countryinSouth Asia. It is mainly situated in theHimalayas, but also includes parts of theIndo-Gangetic Plain. It borders ",{},HTML <p> tag from page about Nepal
b,Nepal,{},HTML <b> tag from page about Nepal
sup,[a],"{'id': 'cite_ref-16', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[a],{'href': '#cite_note-16'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
b,Federal Democratic Republic of Nepal,{},HTML <b> tag from page about Nepal
sup,[b],"{'id': 'cite_ref-17', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[b],{'href': '#cite_note-17'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
a,landlocked country,"{'href': '/wiki/Landlocked_country', 'title': 'Landlocked country'}",HTML <a> tag from page about Nepal
a,South Asia,"{'href': '/wiki/South_Asia', 'title': 'South Asia'}",HTML <a> tag from page about Nepal
a,Himalayas,"{'href': '/wiki/Himalayas', 'title': 'Himalayas'}",HTML <a> tag from page about Nepal
a,Indo-Gangetic Plain,"{'href': '/wiki/Indo-Gangetic_Plain', 'title': 'Indo-Gangetic Plain'}",HTML <a> tag from page about Nepal
a,Tibet Autonomous Region,"{'href': '/wiki/Tibet_Autonomous_Region', 'title': 'Tibet Autonomous Region'}",HTML <a> tag from page about Nepal
a,to the north,"{'href': '/wiki/China%E2%80%93Nepal_border', 'title': 'China–Nepal border'}",HTML <a> tag from page about Nepal
a,"to the south, east, and west","{'href': '/wiki/India%E2%80%93Nepal_border', 'title': 'India–Nepal border'}",HTML <a> tag from page about Nepal
a,Bangladesh,"{'href': '/wiki/Bangladesh', 'title': 'Bangladesh'}",HTML <a> tag from page about Nepal
a,Siliguri Corridor,"{'href': '/wiki/Siliguri_Corridor', 'title': 'Siliguri Corridor'}",HTML <a> tag from page about Nepal
a,Bhutan,"{'href': '/wiki/Bhutan', 'title': 'Bhutan'}",HTML <a> tag from page about Nepal
a,Indian state,"{'href': '/wiki/States_and_union_territories_of_India', 'title': 'States and union territories of India'}",HTML <a> tag from page about Nepal
a,Sikkim,"{'href': '/wiki/Sikkim', 'title': 'Sikkim'}",HTML <a> tag from page about Nepal
a,diverse geography,"{'href': '/wiki/Geography_of_Nepal', 'title': 'Geography of Nepal'}",HTML <a> tag from page about Nepal
a,fertile plains,"{'href': '/wiki/Terai', 'title': 'Terai'}",HTML <a> tag from page about Nepal
a,highest mountains,"{'href': '/wiki/List_of_highest_mountains#List', 'class': ['mw-redirect'], 'title': 'List of highest mountains'}",HTML <a> tag from page about Nepal
a,Mount Everest,"{'href': '/wiki/Mount_Everest', 'title': 'Mount Everest'}",HTML <a> tag from page about Nepal
sup,[16],"{'id': 'cite_ref-NOAA_18-0', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[16],{'href': '#cite_note-NOAA-18'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
a,Kathmandu,"{'href': '/wiki/Kathmandu', 'title': 'Kathmandu'}",HTML <a> tag from page about Nepal
a,its largest city,"{'href': '/wiki/List_of_cities_in_Nepal', 'title': 'List of cities in Nepal'}",HTML <a> tag from page about Nepal
a,Nepali,"{'href': '/wiki/Nepali_language', 'title': 'Nepali language'}",HTML <a> tag from page about Nepal
p,"The name ""Nepal"" is first recorded in texts from theVedic periodof theIndian subcontinent, the era inancient NepalwhenHinduismwas founded, the predominant religion of the country. In the middle of the",{},HTML <p> tag from page about Nepal
a,Vedic period,"{'href': '/wiki/Vedic_period', 'title': 'Vedic period'}",HTML <a> tag from page about Nepal
a,Indian subcontinent,"{'href': '/wiki/Indian_subcontinent', 'title': 'Indian subcontinent'}",HTML <a> tag from page about Nepal
a,ancient Nepal,"{'href': '/wiki/Ancient_Nepal', 'class': ['mw-redirect'], 'title': 'Ancient Nepal'}",HTML <a> tag from page about Nepal
a,Hinduism,"{'href': '/wiki/Hinduism', 'title': 'Hinduism'}",HTML <a> tag from page about Nepal
a,Gautama Buddha,"{'href': '/wiki/Gautama_Buddha', 'class': ['mw-redirect'], 'title': 'Gautama Buddha'}",HTML <a> tag from page about Nepal
a,Buddhism,"{'href': '/wiki/Buddhism', 'title': 'Buddhism'}",HTML <a> tag from page about Nepal
a,Lumbini,"{'href': '/wiki/Lumbini', 'title': 'Lumbini'}",HTML <a> tag from page about Nepal
a,Tibet,"{'href': '/wiki/Tibet', 'title': 'Tibet'}",HTML <a> tag from page about Nepal
a,Kathmandu Valley,"{'href': '/wiki/Kathmandu_Valley', 'title': 'Kathmandu Valley'}",HTML <a> tag from page about Nepal
a,Indo-Aryans,"{'href': '/wiki/Indo-Aryan_people', 'class': ['mw-redirect'], 'title': 'Indo-Aryan people'}",HTML <a> tag from page about Nepal
a,Newar,"{'href': '/wiki/Newar_people', 'title': 'Newar people'}",HTML <a> tag from page about Nepal
a,Nepal Mandala,"{'href': '/wiki/Nepal_Mandala', 'title': 'Nepal Mandala'}",HTML <a> tag from page about Nepal
a,Silk Road,"{'href': '/wiki/Silk_Road', 'title': 'Silk Road'}",HTML <a> tag from page about Nepal
a,valley's traders,"{'href': '/wiki/Lhasa_Newar', 'title': 'Lhasa Newar'}",HTML <a> tag from page about Nepal
a,art,"{'href': '/wiki/Newa_art', 'class': ['mw-redirect'], 'title': 'Newa art'}",HTML <a> tag from page about Nepal
a,architecture,"{'href': '/wiki/Architecture_of_Nepal', 'title': 'Architecture of Nepal'}",HTML <a> tag from page about Nepal
a,Gorkha Kingdom,"{'href': '/wiki/Gorkha_Kingdom', 'class': ['mw-redirect'], 'title': 'Gorkha Kingdom'}",HTML <a> tag from page about Nepal
a,unification of Nepal,"{'href': '/wiki/Unification_of_Nepal', 'title': 'Unification of Nepal'}",HTML <a> tag from page about Nepal
a,Shah dynasty,"{'href': '/wiki/Shah_dynasty', 'title': 'Shah dynasty'}",HTML <a> tag from page about Nepal
a,Kingdom of Nepal,"{'href': '/wiki/Kingdom_of_Nepal', 'title': 'Kingdom of Nepal'}",HTML <a> tag from page about Nepal
a,British Empire,"{'href': '/wiki/British_Empire', 'title': 'British Empire'}",HTML <a> tag from page about Nepal
a,Rana dynasty,"{'href': '/wiki/Rana_dynasty', 'title': 'Rana dynasty'}",HTML <a> tag from page about Nepal
a,premiers,"{'href': '/wiki/Prime_Minister_of_Nepal', 'title': 'Prime Minister of Nepal'}",HTML <a> tag from page about Nepal
a,Imperial China,"{'href': '/wiki/Qing_dynasty', 'title': 'Qing dynasty'}",HTML <a> tag from page about Nepal
a,British India,"{'href': '/wiki/British_India', 'class': ['mw-redirect'], 'title': 'British India'}",HTML <a> tag from page about Nepal
a,Parliamentary democracy,"{'href': '/wiki/Parliamentary_democracy', 'class': ['mw-redirect'], 'title': 'Parliamentary democracy'}",HTML <a> tag from page about Nepal
a,Nepalese Civil War,"{'href': '/wiki/Nepalese_Civil_War', 'title': 'Nepalese Civil War'}",HTML <a> tag from page about Nepal
a,secular,"{'href': '/wiki/Secular', 'class': ['mw-redirect'], 'title': 'Secular'}",HTML <a> tag from page about Nepal
a,republic,"{'href': '/wiki/Republic', 'title': 'Republic'}",HTML <a> tag from page about Nepal
a,Hindu,"{'href': '/wiki/Hinduism', 'title': 'Hinduism'}",HTML <a> tag from page about Nepal
a,Constitution of Nepal,"{'href': '/wiki/Constitution_of_Nepal', 'title': 'Constitution of Nepal'}",HTML <a> tag from page about Nepal
a,parliamentary republic,"{'href': '/wiki/Parliamentary_republic', 'title': 'Parliamentary republic'}",HTML <a> tag from page about Nepal
a,seven provinces,"{'href': '/wiki/Provinces_of_Nepal', 'title': 'Provinces of Nepal'}",HTML <a> tag from page about Nepal
a,protests against a social media ban and economic inequality,"{'href': '/wiki/2025_Nepalese_Gen_Z_protests', 'title': '2025 Nepalese Gen Z protests'}",HTML <a> tag from page about Nepal
p,"Nepal's foreign policyfocuses on neutrality, sovereignty, and multilateral cooperation. Nepal was admitted to theUnited Nationsin 1955, and friendship treaties were signed with India in 1950 and China",{},HTML <p> tag from page about Nepal
a,Nepal's foreign policy,"{'href': '/wiki/Foreign_relations_of_Nepal', 'title': 'Foreign relations of Nepal'}",HTML <a> tag from page about Nepal
a,United Nations,"{'href': '/wiki/United_Nations', 'title': 'United Nations'}",HTML <a> tag from page about Nepal
a,South Asian Association for Regional Cooperation,"{'href': '/wiki/South_Asian_Association_for_Regional_Cooperation', 'title': 'South Asian Association for Regional Cooperation'}",HTML <a> tag from page about Nepal
a,Non-Aligned Movement,"{'href': '/wiki/Non-Aligned_Movement', 'title': 'Non-Aligned Movement'}",HTML <a> tag from page about Nepal
a,Bay of Bengal Initiative,"{'href': '/wiki/Bay_of_Bengal_Initiative', 'class': ['mw-redirect'], 'title': 'Bay of Bengal Initiative'}",HTML <a> tag from page about Nepal
a,South Asia,"{'href': '/wiki/South_Asia', 'title': 'South Asia'}",HTML <a> tag from page about Nepal
meta,"EtymologyMain article:Name of NepalBefore theunification of Nepal, theKathmandu Valleywas known asNepal.[c]The precise origin of the termNepālis uncertain.Nepalappears inancient Indianliterary texts d",{'property': 'mw:PageProp/toc'},HTML <meta> tag from page about Nepal
div,Etymology,"{'class': ['mw-heading', 'mw-heading2']}",HTML <div> tag from page about Nepal
h2,Etymology,{'id': 'Etymology'},HTML <h2> tag from page about Nepal
link,"Main article:Name of NepalBefore theunification of Nepal, theKathmandu Valleywas known asNepal.[c]The precise origin of the termNepālis uncertain.Nepalappears inancient Indianliterary texts dated as f","{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1320445320'}",HTML <link> tag from page about Nepal
div,Main article:Name of Nepal,"{'role': 'note', 'class': ['hatnote', 'navigation-not-searchable']}",HTML <div> tag from page about Nepal
a,Name of Nepal,"{'href': '/wiki/Name_of_Nepal', 'title': 'Name of Nepal'}",HTML <a> tag from page about Nepal
p,"Before theunification of Nepal, theKathmandu Valleywas known asNepal.[c]The precise origin of the termNepālis uncertain.Nepalappears inancient Indianliterary texts dated as far back as the fourth cent",{},HTML <p> tag from page about Nepal
a,unification of Nepal,"{'href': '/wiki/Unification_of_Nepal', 'title': 'Unification of Nepal'}",HTML <a> tag from page about Nepal
a,Kathmandu Valley,"{'href': '/wiki/Kathmandu_Valley', 'title': 'Kathmandu Valley'}",HTML <a> tag from page about Nepal
i,Nepal,{},HTML <i> tag from page about Nepal
sup,[c],"{'id': 'cite_ref-20', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[c],{'href': '#cite_note-20'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
i,Nepāl,{},HTML <i> tag from page about Nepal
i,Nepal,{},HTML <i> tag from page about Nepal
a,ancient Indian,"{'href': '/wiki/Ancient_Indian', 'class': ['mw-redirect'], 'title': 'Ancient Indian'}",HTML <a> tag from page about Nepal
sup,[18],"{'id': 'cite_ref-21', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[18],{'href': '#cite_note-21'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
a,early modern period,"{'href': '/wiki/Early_modern_period', 'title': 'Early modern period'}",HTML <a> tag from page about Nepal
sup,[19],"{'id': 'cite_ref-Malla_22-0', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[19],{'href': '#cite_note-Malla-22'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
p,"According toHindu mythology, Nepal derives its name from an ancient Hindu sage calledNe, referred to variously asNe MuniorNemi. According toPashupati Purāna, as a place protected byNe, the country in ",{},HTML <p> tag from page about Nepal
a,Hindu mythology,"{'href': '/wiki/Hindu_mythology', 'title': 'Hindu mythology'}",HTML <a> tag from page about Nepal
i,Ne,{},HTML <i> tag from page about Nepal
i,Ne Muni,{},HTML <i> tag from page about Nepal
i,Nemi,{},HTML <i> tag from page about Nepal
i,Pashupati Purāna,{},HTML <i> tag from page about Nepal
i,Ne,{},HTML <i> tag from page about Nepal
i,Nepāl,{},HTML <i> tag from page about Nepal
sup,[20],"{'id': 'cite_ref-Shreshta_23-0', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[20],{'href': '#cite_note-Shreshta-23'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
sup,[21],"{'id': 'cite_ref-Wright_24-0', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[21],{'href': '#cite_note-Wright-24'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
sup,[d],"{'id': 'cite_ref-25', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[d],{'href': '#cite_note-25'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
i,Nepāl Mahātmya,{},HTML <i> tag from page about Nepal
sup,[e],"{'id': 'cite_ref-26', 'class': ['reference']}",HTML <sup> tag from page about Nepal
a,[e],{'href': '#cite_note-26'},HTML <a> tag from page about Nepal
span,[,{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
span,],{'class': ['cite-bracket']},HTML <span> tag from page about Nepal
